layer_index,z_mm,part_area_mm2,part_perimeter_mm,part_component_count,new_island_count,unsupported_area_mm2,unsupported_component_count,support_cross_section_area_mm2,support_cross_section_perimeter_mm
335,16.775,7572.17735797,1145.45165124,3,0,0.06154804,2,459.625,607.0
336,16.825,7577.26585636,1141.82308516,3,0,0.04797614,2,459.5,605.5
337,16.875,7582.24367343,1138.24633006,3,0,0.03440423,2,459.625,606.0
338,16.925,7587.12536439,1134.76916231,3,0,0.01798428,1,459.5625,605.5
339,16.975,7591.91052076,1131.45646332,3,0,0.0158463,1,459.4375,604.5
340,17.025,7596.59885186,1128.17570806,3,0,0.01370833,1,459.875,608.0
341,17.075,7601.20940556,1124.98727671,3,0,0.01157035,1,459.875,608.0
342,17.125,7605.7358351,1122.02950995,3,0,0.0,0,459.875,608.0
343,17.175,7610.17831007,1119.21829814,3,0,0.0,0,459.875,608.0
344,17.225,7614.54115421,1116.55231836,3,0,0.0,0,459.875,608.0
345,17.275,7618.84332922,1113.96114768,3,0,0.0,0,459.875,608.0
346,17.325,7623.09664547,1111.89625303,4,1,0.0,0,460.0,608.0
347,17.375,7627.29081985,1110.52355362,4,1,0.0,0,460.0625,609.0
348,17.425,7631.44415877,1121.27788669,4,0,0.0,0,460.0625,609.0
349,17.475,7635.57410825,1111.59850662,4,0,0.0,0,460.0625,609.0
350,17.525,7639.59394121,1101.83573907,4,0,0.0,0,460.0625,609.0
351,17.575,7643.49823773,1094.42778459,4,0,0.0,0,460.5625,609.5
352,17.625,7647.3189696,1090.0351787,4,0,0.0,0,461.0625,610.0
353,17.675,7651.06789424,1085.61964869,4,0,0.0,0,461.0625,610.0
354,17.725,7654.71442978,1078.90954682,4,0,0.0,0,461.1875,611.5
355,17.775,7658.25671016,1076.33410237,4,0,0.0,0,461.1875,611.5
356,17.825,7661.74667494,1073.892944,4,0,0.0,0,461.25,611.5
357,17.875,7665.13068501,1062.0642806,4,0,0.0,0,461.25,611.5
358,17.925,7668.52270418,1060.59602973,4,0,0.0,0,461.25,611.5
359,17.975,7671.87838517,1059.30217872,4,0,0.0,0,461.25,611.5
360,18.025,7675.18998604,1058.10917779,4,0,0.0,0,461.25,611.5
361,18.075,7678.45748101,1056.93823284,4,0,0.0,0,461.25,611.5
362,18.125,7681.65871945,1051.25525668,4,0,0.0,0,461.25,611.5
363,18.175,7684.84832505,1050.56848442,4,0,0.0,0,461.25,611.5
364,18.225,7687.99945344,1050.11737054,4,0,0.0,0,461.25,611.5
365,18.275,7691.10781355,1050.01783485,4,0,0.0,0,461.3125,612.0
366,18.325,7694.15092216,1049.70166766,4,0,0.0,0,461.3125,612.0
367,18.375,7697.14143993,1047.61431793,3,0,0.0,0,461.3125,612.0
368,18.425,7700.06498492,1044.09785282,3,0,0.0,0,461.3125,612.0
369,18.475,7702.93221509,1042.50683612,3,0,0.0,0,461.3125,612.0
370,18.525,7705.7524631,1041.44903075,3,0,0.0,0,461.3125,612.0
371,18.575,7708.54091224,1040.48785802,3,0,0.0,0,461.3125,612.0
372,18.625,7711.30291351,1039.64160895,3,0,0.0,0,461.3125,612.0
373,18.675,7714.03090727,1038.96398474,3,0,0.0,0,461.3125,612.0
374,18.725,7716.73735444,1038.81718026,3,0,0.0,0,461.3125,612.0
375,18.775,7719.41846732,1039.97665132,2,0,0.0,0,461.3125,612.0
376,18.825,7722.06770763,1036.73845425,2,0,0.0,0,461.3125,612.0
377,18.875,7724.70206499,1035.36169167,2,0,0.0,0,461.3125,612.0
378,18.925,7727.30613431,1033.983055,2,0,0.0,0,461.3125,612.0
379,18.975,7729.8656148,1030.69022548,2,0,0.0,0,461.3125,612.0
380,19.025,7732.40455429,1029.35317703,2,0,0.0,0,461.3125,612.0
381,19.075,7734.91142067,1028.00382678,2,0,0.0,0,461.3125,612.0
382,19.125,7737.37741738,1026.65682606,2,0,0.0,0,461.3125,612.0
383,19.175,7739.81571155,1024.50524419,2,0,0.0,0,461.3125,612.0
384,19.225,7742.22378189,1023.16939949,2,0,0.0,0,461.3125,612.0
385,19.275,7744.59622189,1021.8503065,2,0,0.0,0,461.3125,612.0
386,19.325,7746.9508193,1020.58063292,2,0,0.0,0,461.3125,612.0
387,19.375,7749.28496236,1019.33619131,2,0,0.0,0,461.3125,612.0
388,19.425,7751.59783072,1017.57651759,2,0,0.0,0,461.3125,612.0
389,19.475,7753.87931634,1016.31033851,2,0,0.0,0,461.3125,612.0
390,19.525,7756.12541964,1015.0750692,2,0,0.0,0,461.3125,612.0
391,19.575,7758.33914133,1013.85181044,2,0,0.0,0,461.3125,612.0
392,19.625,7760.52097344,1011.72659291,2,0,0.0,0,461.3125,612.0
393,19.675,7762.68370445,1010.48565249,2,0,0.0,0,461.3125,612.0
394,19.725,7764.82273073,1009.27028882,2,0,0.0,0,461.3125,612.0
395,19.775,7766.93791912,1008.09390015,2,0,0.0,0,461.3125,612.0
396,19.825,7769.02559053,1006.94679485,2,0,0.0,0,461.3125,612.0
397,19.875,7771.08127073,1005.80420121,2,0,0.0,0,461.3125,612.0
398,19.925,7773.11540297,1004.67905757,2,0,0.0,0,461.3125,612.0
399,19.975,7775.11975693,1002.00557556,2,0,0.0,0,461.3125,612.0
400,20.025,7777.12048076,1000.90323327,2,0,0.0,0,461.3125,612.0
401,20.075,7779.0993623,999.81787448,2,0,0.0,0,461.3125,612.0
402,20.125,7781.02645731,994.76568734,2,0,0.0,0,461.3125,612.0
403,20.175,7782.96978867,993.65482501,2,0,0.0,0,461.3125,612.0
404,20.225,7784.88286886,992.55412139,2,0,0.0,0,461.3125,612.0
405,20.275,7786.74713326,988.49952048,2,0,0.0,0,461.3125,612.0
406,20.325,7788.63056061,987.02221525,2,0,0.0,0,461.3125,612.0
407,20.375,7790.50354112,985.51715584,2,0,0.0,0,461.3125,612.0
408,20.425,7792.3613091,984.0345626,2,0,0.0,0,461.3125,612.0
409,20.475,7794.19886447,982.96254153,2,0,0.0,0,461.3125,612.0
410,20.525,7796.0184559,981.90906594,2,0,0.0,0,461.3125,612.0
411,20.575,7797.81991388,980.87107736,2,0,0.0,0,461.3125,612.0
412,20.625,7799.59680663,979.83524495,2,0,0.0,0,461.3125,612.0
413,20.675,7801.35306019,977.41048395,2,0,0.0,0,461.3125,612.0
414,20.725,7803.09714763,976.39930234,2,0,0.0,0,461.3125,612.0
415,20.775,7804.83507096,974.96459842,2,0,0.0,0,461.3125,612.0
416,20.825,7806.57710562,974.22576418,2,0,0.0,0,461.3125,612.0
417,20.875,7808.30433372,973.05592255,2,0,0.0,0,461.3125,612.0
418,20.925,7810.03098723,973.43285372,2,0,0.0,0,461.3125,612.0
419,20.975,7811.74043273,972.02990131,2,0,0.0,0,461.3125,612.0
420,21.025,7813.43931692,971.47963417,2,0,0.0,0,461.3125,612.0
421,21.075,7815.13108816,970.38435508,2,0,0.0,0,461.3125,612.0
422,21.125,7816.80828023,969.5347136,2,0,0.0,0,461.3125,612.0
423,21.175,7818.47347259,967.85202772,2,0,0.0,0,461.3125,612.0
424,21.225,7820.13334211,966.49804428,2,0,0.0,0,461.3125,612.0
425,21.275,7821.78753702,965.81419988,2,0,0.0,0,461.3125,612.0
426,21.325,7823.43661533,965.24992907,2,0,0.0,0,461.3125,612.0
427,21.375,7825.07585883,964.92172342,2,0,0.0,0,461.3125,612.0
428,21.425,7826.70070171,964.07971542,2,0,0.0,0,461.3125,612.0
429,21.475,8050.14050595,950.80333005,2,0,216.81045248,1,239.6875,424.0
430,21.525,8050.19711791,950.22260739,2,0,0.0,0,239.6875,424.0
431,21.575,8050.256899,949.70662966,2,0,0.0,0,240.8125,424.5
432,21.625,8050.3263522,949.49343695,2,0,0.0,0,241.4375,425.5
433,21.675,8050.39587969,948.26229732,2,0,0.0,0,241.8125,426.0
434,21.725,8050.46230801,948.90659544,2,0,0.0,0,242.0625,426.0
435,21.775,8050.53689648,948.53418021,2,0,0.0,0,242.75,426.0
436,21.825,8050.61373754,946.82963477,2,0,0.0,0,242.75,426.0
437,21.875,8050.67665098,946.36540109,2,0,0.0,0,243.1875,426.0
438,21.925,8050.68608231,945.84770796,2,0,0.0,0,244.375,426.0
439,21.975,8050.68833119,946.04600148,2,0,0.0,0,244.75,426.0
440,22.025,8050.69070396,945.69507396,2,0,0.0,0,245.5,426.0
441,22.075,8050.68160748,945.30747199,2,0,0.0,0,246.1875,426.5
442,22.125,8050.65862411,944.96181571,2,0,0.0,0,247.25,427.0
443,22.175,8050.62606217,944.54444185,2,0,0.0,0,247.875,427.0
444,22.225,8050.58502124,944.0771142,2,0,0.0,0,248.5,427.5
445,22.275,8050.53813504,943.7085978,2,0,0.0,0,249.1875,428.0
446,22.325,8050.48834965,943.31317476,2,0,0.0,0,249.25,428.0
447,22.375,8050.44740147,943.09603283,2,0,0.0,0,250.25,428.0
448,22.425,8050.40410247,943.4453594,2,0,0.0,0,250.875,428.0
449,22.475,8050.35481446,943.62018288,2,0,0.0,0,252.0625,430.0
450,22.525,8050.30284666,944.22003503,2,0,0.0,0,252.375,430.0
451,22.575,8050.25456585,946.28735471,2,0,0.0,0,252.5625,430.0
452,22.625,8050.21668436,947.50158722,2,0,0.0,0,253.5,430.0
453,22.675,8050.18593443,948.6390739,2,0,0.0,0,253.8125,430.0
454,22.725,8050.16948778,949.64976812,2,0,0.0,0,253.875,430.0
455,22.775,8050.15677038,949.94904936,2,0,0.0,0,255.3125,431.0
456,22.825,8050.13645216,950.91527737,2,0,0.0,0,255.625,431.0
457,22.875,8050.11561308,951.68393407,2,0,0.0,0,256.3125,431.0
458,22.925,8050.09838392,952.43376759,2,0,0.0,0,257.25,431.5
459,22.975,8050.08211008,953.18585201,2,0,0.0,0,257.4375,431.5
460,23.025,8050.06624969,952.76805746,2,0,0.0,0,257.9375,432.0
461,23.075,8050.06375419,953.0559949,2,0,0.0,0,258.0,432.0
462,23.125,8050.07096958,954.00066828,2,0,0.0,0,259.1875,433.0
463,23.175,8050.07884042,956.03347716,2,0,0.0,0,259.75,433.0
464,23.225,8050.0879962,957.40685446,2,0,0.0,0,260.0625,433.0
465,23.275,8050.10409352,959.67939459,2,0,0.0,0,261.1875,433.5
466,23.325,8050.11480726,963.55210026,2,0,0.0,0,261.6875,433.5
467,23.375,8050.15365256,972.74348887,2,0,0.03228738,1,261.1875,423.0
468,23.425,8050.20311708,972.99693599,2,0,0.0,0,261.4375,423.0
469,23.475,8050.25444569,974.04993728,2,0,0.0,0,261.6875,423.5
470,23.525,8050.30675104,974.84873276,2,0,0.0,0,262.375,424.5
471,23.575,8050.37619442,975.6833718,2,0,0.0,0,263.6875,425.0
472,23.625,8050.46150764,976.18155032,2,0,0.0,0,264.8125,425.0
473,23.675,8050.54839313,977.73042193,2,0,0.0,0,265.375,425.0
474,23.725,8050.61637782,974.85701507,2,0,0.0,0,265.625,425.0
475,23.775,8050.70568101,974.94413923,2,0,0.0,0,266.4375,425.0
476,23.825,8050.79960601,975.45506157,2,0,0.0,0,266.75,425.0
477,23.875,8050.88351193,975.84056793,2,0,0.0,0,267.125,425.5
478,23.925,8050.96375729,976.18986735,2,0,0.0,0,267.625,426.0
479,23.975,8051.04174559,976.59291054,2,0,0.0,0,268.0,426.0
480,24.025,8051.12076925,977.05328355,2,0,0.0,0,268.5625,426.0
481,24.075,8051.20145957,977.47413354,2,0,0.0,0,268.875,426.0
482,24.125,8051.2824943,977.94619216,2,0,0.0,0,269.375,426.5
483,24.175,8051.32628863,978.64041037,2,0,0.0,0,269.375,426.5
484,24.225,8051.32270865,979.22379509,2,0,0.0,0,270.25,427.0
485,24.275,8051.31112807,979.84353783,2,0,0.0,0,271.8125,427.5
486,24.325,8051.2928665,980.47229881,2,0,0.0,0,272.1875,427.5
487,24.375,8051.26852518,981.13141999,2,0,0.0,0,274.0,427.5
488,24.425,8051.23482686,981.78447881,2,0,0.0,0,274.0,427.5
489,24.475,8051.19259092,982.43025892,2,0,0.0,0,274.6875,427.5
490,24.525,8051.14206014,983.12368281,2,0,0.0,0,275.625,427.5
491,24.575,8051.08992895,983.87004038,2,0,0.0,0,276.0,427.5
492,24.625,8051.03864304,984.88890789,2,0,0.0,0,277.0,427.5
493,24.675,8050.97731528,985.64656618,2,0,0.0,0,277.1875,427.5
494,24.725,8050.91264876,988.05452045,2,0,0.0,0,277.9375,427.5
495,24.775,8050.82948784,988.67173442,2,0,0.0,0,278.0625,428.0
496,24.825,8050.73776241,989.29834229,2,0,0.0,0,278.4375,428.5
497,24.875,8050.64875063,990.0293591,2,0,0.0,0,278.875,429.0
498,24.925,8050.56992643,990.83581071,2,0,0.0,0,280.25,429.5
499,24.975,8050.50238177,991.46441165,2,0,0.0,0,280.75,429.5
500,25.025,8050.43842433,992.19796098,2,0,0.0,0,281.0,429.5
501,25.075,8050.36944909,991.63080446,2,0,0.0,0,281.625,430.5
502,25.125,8050.3059325,993.57385476,2,0,0.0,0,281.875,430.5
503,25.175,8050.22709032,994.16827788,2,0,0.0,0,283.5,430.5
504,25.225,8050.1376969,994.76375594,2,0,0.0,0,283.5625,430.5
505,25.275,8050.03638423,995.36058331,2,0,0.0,0,284.0625,430.5
506,25.325,8049.9232606,995.90101525,2,0,0.0,0,284.625,430.5
507,25.375,8049.80474731,996.5257638,2,0,0.0,0,285.0,430.5
508,25.425,8049.67982169,997.13082393,2,0,0.0,0,285.375,430.5
509,25.475,8049.55062842,998.98123218,2,0,0.0,0,286.125,431.0
510,25.525,8049.40666186,999.44430201,2,0,0.0,0,286.125,431.0
511,25.575,8049.25175814,999.72740311,2,0,0.0,0,287.25,433.5
512,25.625,8049.08036188,999.87681402,2,0,0.0,0,287.8125,433.5
513,25.675,8048.86683609,1000.88863272,2,0,0.0,0,288.4375,433.5
514,25.725,8048.59832929,1000.79690943,2,0,0.0,0,289.25,435.0
515,25.775,8048.30273687,1001.81296448,2,0,0.0,0,289.5625,435.5
516,25.825,8047.9803723,1003.09082927,2,0,0.0,0,290.8125,435.5
517,25.875,8047.6309361,1004.09860148,2,0,0.0,0,291.0,435.5
518,25.925,8047.25731725,1005.11429815,2,0,0.0,0,291.75,435.5
519,25.975,8046.86914574,1006.74466717,2,0,0.0,0,292.0625,435.5
520,26.025,8046.47005814,1009.19581038,2,0,0.0,0,293.0625,436.0
521,26.075,8046.05252998,1010.18578941,2,0,0.0,0,294.125,437.0
522,26.125,8045.62149882,1011.18013704,2,0,0.0,0,294.75,438.0
523,26.175,8045.16093589,1012.18933918,2,0,0.0,0,295.3125,438.0
524,26.225,8044.67837313,1014.15834256,2,0,0.0,0,296.375,438.5
525,26.275,8044.18063981,1015.17312517,2,0,0.0,0,297.1875,439.0
526,26.325,8043.66778517,1017.49460486,2,0,0.0,0,297.8125,440.0
527,26.375,8043.13592776,1018.67789709,2,0,0.0,0,298.3125,440.0
528,26.425,8042.58516161,1019.8735037,2,0,0.0,0,298.8125,440.0
529,26.475,8042.02295627,1022.22131176,2,0,0.0,0,299.625,440.5
530,26.525,8041.44991104,1023.35671085,2,0,0.0,0,300.75,441.5
531,26.575,8040.87287323,1024.54819892,2,0,0.0,0,300.875,442.0
532,26.625,8040.2883701,1025.74905679,2,0,0.0,0,302.125,443.5
533,26.675,8039.69287484,1026.95077998,2,0,0.0,0,302.5,444.0
534,26.725,8039.08739936,1028.14475738,2,0,0.0,0,302.75,444.0
535,26.775,8038.46172221,1026.21768272,2,0,0.0,0,303.8125,444.5
536,26.825,8037.85498092,1027.41177988,2,0,0.0,0,304.0625,444.5
537,26.875,8037.24099199,1028.61842754,2,0,0.0,0,305.0,445.5
538,26.925,8036.61015408,1029.83467213,2,0,0.0,0,306.0625,447.0
539,26.975,8035.96666152,1031.77959711,2,0,0.0,0,307.1875,447.5
540,27.025,8035.31636693,1032.99896153,2,0,0.0,0,308.0,448.0
541,27.075,8034.66359871,1034.22713752,2,0,0.0,0,308.75,448.5
542,27.125,8034.00328027,1035.79674399,2,0,0.0,0,309.1875,449.0
543,27.175,8033.32680726,1037.01824852,2,0,0.0,0,309.5,449.5
544,27.225,8032.62131704,1038.24254763,2,0,0.0,0,310.5625,450.5
545,27.275,8031.88216468,1039.66557461,2,0,0.0,0,311.9375,451.0
546,27.325,8031.11694464,1041.174929,2,0,0.0,0,312.4375,451.0
547,27.375,8030.32997432,1043.00332292,2,0,0.0,0,312.6875,451.0
548,27.425,8029.52247396,1044.85134346,2,0,0.0,0,313.0625,451.0
549,27.475,8028.69837116,1046.71527772,2,0,0.0,0,314.3125,451.5
550,27.525,8027.85676479,1048.59041678,2,0,0.0,0,315.8125,452.5
551,27.575,8027.00249421,1050.47083749,2,0,0.0,0,315.9375,452.5
552,27.625,8026.13147934,1052.35471689,2,0,0.0,0,316.875,454.0
553,27.675,8025.24165211,1054.23324134,2,0,0.0,0,317.4375,454.0
554,27.725,8024.32281922,1056.11102751,2,0,0.0,0,317.75,454.0
555,27.775,8023.34126146,1052.18594447,2,0,0.0,0,318.125,454.0
556,27.825,8022.37623213,1053.96429318,2,0,0.0,0,319.5,454.5
557,27.875,8021.38919454,1055.73984755,2,0,0.0,0,320.0,455.0
558,27.925,8020.39316422,1057.53987118,2,0,0.0,0,320.6875,455.0
559,27.975,8019.38041902,1059.36722407,2,0,0.0,0,321.125,455.0
560,28.025,8018.3508652,1061.20580151,2,0,0.0,0,321.75,455.5
561,28.075,8017.29151242,1063.03436024,2,0,0.0,0,322.4375,456.0
562,28.125,8016.20561421,1064.86922843,2,0,0.0,0,323.4375,457.0
563,28.175,8015.08135068,1066.70826029,2,0,0.0,0,323.875,457.5
564,28.225,8013.93872773,1068.55763398,2,0,0.0,0,324.4375,457.5
565,28.275,8012.78023014,1070.41639162,2,0,0.0,0,325.375,458.0
566,28.325,8011.59508975,1072.28297513,2,0,0.0,0,326.75,458.5
567,28.375,8010.38135148,1074.15650384,2,0,0.0,0,327.3125,459.5
568,28.425,8009.14457123,1076.02407959,2,0,0.0,0,327.8125,459.5
569,28.475,8007.8875075,1077.90081563,2,0,0.0,0,329.125,464.0
570,28.525,8006.60477956,1079.77580725,2,0,0.0,0,329.6875,464.5
571,28.575,8005.29444418,1082.34064182,2,0,0.0,0,330.4375,464.5
572,28.625,8003.9498027,1086.86473209,2,0,0.0,0,330.9375,466.0
573,28.675,8002.57268333,1091.55587205,2,0,0.0,0,331.25,466.0
574,28.725,8001.12745695,1085.52288059,2,0,0.0,0,331.9375,466.0
575,28.775,7999.70547715,1089.84288181,2,0,0.0,0,332.125,466.0
576,28.825,7998.25505916,1094.17996544,2,0,0.0,0,332.8125,467.5
577,28.875,7996.77102495,1098.54512038,2,0,0.0,0,333.375,468.5
578,28.925,7995.25628162,1102.9000275,2,0,0.0,0,334.3125,471.0
579,28.975,7993.69803904,1107.24342327,2,0,0.0,0,335.375,472.5
580,29.025,7992.07246772,1091.05258814,2,0,0.0,0,336.625,473.5
581,29.075,7990.41455649,1095.48592258,2,0,0.0,0,337.5,474.5
582,29.125,7988.71609311,1099.90651184,2,0,0.0,0,338.75,475.5
583,29.175,7986.99357586,1104.32832039,2,0,0.0,0,339.5,479.0
584,29.225,7981.67127092,976.95562207,2,0,0.0,0,346.9375,517.0
585,29.275,7983.46078406,1113.27341065,2,0,2.57946595,18,341.0625,479.0
586,29.325,7981.63895439,1101.65803654,2,0,0.0,0,341.5625,480.0
587,29.375,7979.76990425,1104.92967727,2,0,0.0,0,342.4375,484.5
588,29.425,7977.85970695,1089.19197803,2,0,0.0,0,342.6875,485.5
589,29.475,7503.52087781,851.17287335,1,0,0.0,0,817.9375,636.5
590,29.525,7501.56253635,852.29066688,1,0,0.0,0,818.875,639.5
591,29.575,7499.55029135,852.3600071,1,0,0.0,0,820.3125,640.5
592,29.625,7497.48991997,851.73744867,1,0,0.0,0,821.1875,641.0
593,29.675,7495.3784672,851.17755316,1,0,0.0,0,822.125,642.5
594,29.725,7493.22395528,850.68808222,1,0,0.0,0,823.4375,643.5
595,29.775,7491.03027321,850.21815547,1,0,0.0,0,824.625,646.0
596,29.825,7488.7917778,849.79593679,1,0,0.0,0,825.5,646.0
597,29.875,7486.48350616,849.39867939,1,0,0.0,0,826.625,649.5
598,29.925,7484.12064494,848.9998637,1,0,0.0,0,827.375,650.0
599,29.975,7481.70138482,848.58913086,1,0,0.0,0,828.0,650.5
600,30.025,7479.21076858,848.18362192,1,0,0.0,0,828.5,652.0
601,30.075,7476.67154529,847.82029273,1,0,0.0,0,829.5625,654.5
602,30.125,7474.07749976,847.44467605,1,0,0.0,0,830.125,656.0
603,30.175,7471.439605,847.0498592,1,0,0.0,0,830.5,658.0
604,30.225,7468.71150553,846.7856717,1,0,0.0,0,830.875,659.5
605,30.275,7465.89193533,847.39738805,1,0,0.0,0,831.6875,661.5
606,30.325,7463.02292577,848.02000156,1,0,0.0,0,832.8125,661.5
607,30.375,7460.07744669,848.63558894,1,0,0.0,0,833.6875,664.0
608,30.425,7457.05790499,849.23447461,1,0,0.0,0,834.8125,667.0
609,30.475,7453.92829775,849.82800289,1,0,0.0,0,835.6875,669.5
610,30.525,7450.70453336,850.44693026,1,0,0.0,0,836.5625,671.5
611,30.575,7447.37366406,851.06646,1,0,0.0,0,837.8125,672.0
612,30.625,7443.93170172,851.67258282,1,0,0.0,0,839.3125,674.0
613,30.675,7440.4146635,852.27153272,1,0,0.0,0,840.5625,678.5
614,30.725,7436.80950691,852.88819866,1,0,0.0,0,841.625,680.5
615,30.775,7433.06410144,853.52701992,1,0,0.0,0,842.25,682.5
616,30.825,7887.64548677,1173.93992073,1,0,458.46384776,1,363.0625,488.5
617,30.875,7883.16008293,1173.6506478,1,0,0.0,0,364.0,490.0
618,30.925,7878.56389686,1173.34941037,1,0,0.0,0,365.25,495.5
619,30.975,7873.90257909,1173.11040063,1,0,0.0,0,366.3125,496.5
620,31.025,7869.04326287,1172.8600103,1,0,0.0,0,368.125,499.0
621,31.075,7863.9639253,1172.92048584,1,0,0.0,0,369.5625,502.5
622,31.125,7858.71489707,1172.98434371,1,0,0.0,0,370.875,506.0
623,31.175,7853.28293527,1173.31104012,1,0,0.0,0,372.875,515.0
624,31.225,7847.77278463,1173.77473491,1,0,0.0,0,375.125,520.5
625,31.275,7841.93587843,1174.6010586,1,0,0.0,0,378.4375,534.0
626,31.325,7835.34100466,1175.47626664,1,0,0.0,0,381.625,542.5
627,31.375,7828.55147952,1176.48667676,1,0,0.0,0,384.8125,558.5
628,31.425,7821.72771185,1177.60000738,1,0,0.0,0,387.875,576.5
629,31.475,7814.51867426,1178.9483728,1,0,0.0,0,392.375,586.5
630,31.525,7806.79236579,1180.33310291,1,0,0.0,0,394.6875,589.0
631,31.575,7798.83670898,1182.10339798,1,0,0.0,0,397.625,593.5
632,31.625,7790.64394522,1183.83090723,1,0,0.0,0,403.375,609.5
633,31.675,7782.11933189,1185.55899444,1,0,0.0,0,407.125,614.5
634,31.725,7773.22274262,1187.73704581,1,0,0.0,0,412.5,627.5
635,31.775,7763.91608632,1190.216869,1,0,0.0,0,416.9375,633.5
636,31.825,7754.03513423,1192.90220182,1,0,0.0,0,421.375,645.0
637,31.875,7743.5946613,1195.76512596,1,0,0.0,0,427.8125,655.0
638,31.925,7732.53098886,1198.68028044,1,0,0.0,0,432.1875,664.0
639,31.975,7720.76637801,1201.80356048,1,0,0.0,0,438.0,668.5
640,32.025,7708.45009564,1204.76677652,1,0,0.0,0,444.875,676.0
641,32.075,7695.60518711,1207.73336221,1,0,0.0,0,452.875,686.5
642,32.125,7682.22829954,1211.06830948,1,0,0.0,0,459.9375,703.0
643,32.175,7664.22410371,1218.82455836,1,0,0.0,0,470.9375,715.0
644,32.225,7645.9461682,1222.29639169,1,0,0.0,0,483.25,728.5
645,32.275,7628.60145278,1225.28361002,1,0,0.0,0,491.4375,736.0
646,32.325,7610.6324612,1230.53425416,1,0,0.0,0,502.875,744.0
647,32.375,7591.96247023,1235.88463381,1,0,0.0,0,514.0,761.5
648,32.425,7572.32817469,1240.1500799,1,0,0.0,0,524.5,772.5
649,32.475,7551.69813899,1243.2834412,1,0,0.0,0,535.5,783.5
650,32.525,7527.45172333,1251.77301041,1,0,0.0,0,548.9375,801.0
651,32.575,7499.89584957,1261.83356119,1,0,0.0,0,564.0625,824.0
652,32.625,7471.40012104,1239.26900374,1,0,0.0,0,581.875,834.5
653,32.675,7447.89356313,1240.98594474,2,0,0.0,0,591.8125,850.5
654,32.725,7422.33080372,1235.82834962,2,0,0.0,0,608.5625,863.5
655,32.775,7396.70550505,1230.47808284,2,0,0.0,0,623.25,876.0
656,32.825,7368.96704883,1224.58618968,2,0,0.0,0,639.5625,895.0
657,32.875,7339.5838752,1219.47684411,2,0,0.0,0,657.5,912.5
658,32.925,7310.26925708,1214.62464331,2,0,0.0,0,674.5,927.5
659,32.975,7283.13552026,1194.91769784,3,0,0.0,0,692.375,938.0
660,33.025,7259.62950998,1178.5440567,2,0,0.0,0,708.3125,949.5
661,33.075,7236.89121446,1169.10804308,1,0,0.0,0,721.75,960.5
662,33.125,7217.51791765,1167.25854264,1,0,0.0,0,732.1875,978.5
663,33.175,7198.19226705,1165.62994074,1,0,0.0,0,742.6875,992.5
664,33.225,7179.15637832,1164.2869079,1,0,0.0,0,754.75,1009.5
665,33.275,7160.51901104,1163.14125596,1,0,0.0,0,764.25,1024.5
666,33.325,7142.1900201,1162.2583496,1,0,0.0,0,777.625,1041.5
667,33.375,7124.10102317,1161.81696088,1,0,0.0,0,786.8125,1054.5
668,33.425,7106.04101504,1161.43774163,1,0,0.0,0,798.875,1060.5
669,33.475,7088.02433136,1161.03289191,1,0,0.0,0,812.125,1072.5
670,33.525,7070.08445652,1160.57474015,1,0,0.0,0,824.5,1086.0
